417,534,1110;1110,534,1951;1951,417,1110;1951,534,417
1687,1800,1110;1110,1800,1951;1951,1687,1110;1951,1800,1687
1800,1914,1110;1110,1914,1951;1951,1800,1110;1951,1914,1800
1342,1460,1110;1110,1460,1951;1951,1342,1110;1951,1460,1342
651,767,1110;1110,767,1951;1951,651,1110;1951,767,651
1574,1687,1110;1110,1687,1951;1951,1574,1110;1951,1687,1574
1460,1574,1110;1110,1574,1951;1951,1460,1110;1951,1574,1460
194,307,1110;1110,307,1951;1951,194,1110;1951,307,194
82,194,1110;1110,194,1951;1951,82,1110;1951,194,82
880,998,1110;1110,998,1951;1951,880,1110;1951,998,880
767,880,1110;1110,880,1951;1951,767,1110;1951,880,767
1226,1342,1110;1110,1342,1951;1951,1226,1110;1951,1342,1226
998,1012,1110;1110,1012,1951;1951,998,1110;1951,1012,998
1012,1124,1110;1110,1124,1951;1951,1012,1110;1951,1124,1012
1124,1241,1110;1110,1241,1951;1951,1124,1110;1951,1241,1124
1241,1226,1110;1110,1226,1951;1951,1241,1110;1951,1226,1241
1042,1167,1152;1152,1167,1057;1057,1042,1152;1057,1167,1042
1041,1042,1152;1152,1042,1057;1057,1041,1152;1057,1042,1041
1167,1056,1152;1152,1056,1057;1057,1167,1152;1057,1056,1167
1056,1041,1152;1152,1041,1057;1057,1056,1152;1057,1041,1056
1153,1167,1152;1152,1167,1042;1042,1153,1152;1042,1167,1153
1166,1056,1152;1152,1056,1167;1167,1166,1152;1167,1056,1166
1167,1271,1152;1152,1271,1285;1285,1167,1152;1285,1271,1167
1271,1284,1152;1152,1284,1285;1285,1271,1152;1285,1284,1271
1284,1167,1152;1152,1167,1285;1285,1284,1152;1285,1167,1284
1153,1271,1152;1152,1271,1167;1167,1153,1152;1167,1271,1153
1271,1270,1152;1152,1270,1284;1284,1271,1152;1284,1270,1271
1284,1166,1152;1152,1166,1167;1167,1284,1152;1167,1166,1284
1042,1041,1152;1152,1041,2043;2043,1042,1152;2043,1041,1042
1153,1042,1152;1152,1042,2043;2043,1153,1152;2043,1042,1153
1271,1153,1152;1152,1153,2043;2043,1271,1152;2043,1153,1271
1270,1271,1152;1152,1271,2043;2043,1270,1152;2043,1271,1270
1272,1273,1985;1985,1273,2043;2043,1272,1985;2043,1273,1272
1154,1272,1985;1985,1272,2043;2043,1154,1985;2043,1272,1154
1273,1274,1985;1985,1274,2043;2043,1273,1985;2043,1274,1273
1274,1155,1985;1985,1155,2043;2043,1274,1985;2043,1155,1274
1043,1154,1985;1985,1154,2043;2043,1043,1985;2043,1154,1043
1044,1043,1985;1985,1043,2043;2043,1044,1985;2043,1043,1044
1045,1044,1985;1985,1044,2043;2043,1045,1985;2043,1044,1045
1155,1045,1985;1985,1045,2043;2043,1155,1985;2043,1045,1155
1168,1169,1985;1985,1169,1287;1287,1168,1985;1287,1169,1168
1168,1286,1985;1985,1286,1272;1272,1168,1985;1272,1286,1168
1154,1168,1985;1985,1168,1272;1272,1154,1985;1272,1168,1154
1287,1273,1985;1985,1273,1272;1272,1287,1985;1272,1273,1287
1286,1287,1985;1985,1287,1272;1272,1286,1985;1272,1287,1286
1286,1168,1985;1985,1168,1287;1287,1286,1985;1287,1168,1286
1287,1170,1985;1985,1170,1288;1288,1287,1985;1288,1170,1287
1170,1274,1985;1985,1274,1288;1288,1170,1985;1288,1274,1170
1274,1287,1985;1985,1287,1288;1288,1274,1985;1288,1287,1274
1287,1169,1985;1985,1169,1170;1170,1287,1985;1170,1169,1287
1274,1273,1985;1985,1273,1287;1287,1274,1985;1287,1273,1274
1155,1274,1985;1985,1274,1170;1170,1155,1985;1170,1274,1155
1043,1059,1985;1985,1059,1058;1058,1043,1985;1058,1059,1043
1059,1168,1985;1985,1168,1058;1058,1059,1985;1058,1168,1059
1168,1043,1985;1985,1043,1058;1058,1168,1985;1058,1043,1168
1169,1168,1985;1985,1168,1059;1059,1169,1985;1059,1168,1169
1168,1154,1985;1985,1154,1043;1043,1168,1985;1043,1154,1168
1044,1059,1985;1985,1059,1043;1043,1044,1985;1043,1059,1044
1169,1059,1985;1985,1059,1170;1170,1169,1985;1170,1059,1169
1060,1045,1985;1985,1045,1170;1170,1060,1985;1170,1045,1060
1044,1045,1985;1985,1045,1059;1059,1044,1985;1059,1045,1044
1045,1155,1985;1985,1155,1170;1170,1045,1985;1170,1155,1045
1045,1060,1985;1985,1060,1059;1059,1045,1985;1059,1060,1045
1059,1060,1985;1985,1060,1170;1170,1059,1985;1170,1060,1059
1719,1732,1846;1846,1732,2043;2043,1719,1846;2043,1732,1719
1836,1719,1846;1846,1719,2043;2043,1836,1846;2043,1719,1836
1733,1746,1846;1846,1746,1719;1719,1733,1846;1719,1746,1733
1733,1847,1846;1846,1847,1746;1746,1733,1846;1746,1847,1733
1847,1733,1846;1846,1733,1719;1719,1847,1846;1719,1733,1847
1836,1847,1846;1846,1847,1719;1719,1836,1846;1719,1847,1836
1746,1732,1846;1846,1732,1719;1719,1746,1846;1719,1732,1746
1847,1861,1846;1846,1861,1746;1746,1847,1846;1746,1861,1847
13,1,1846;1846,1,2043;2043,13,1846;2043,1,13
1,1836,1846;1846,1836,2043;2043,1,1846;2043,1836,1
28,1861,1846;1846,1861,1847;1847,28,1846;1847,1861,28
13,28,1846;1846,28,1;1,13,1846;1,28,13
1,14,1846;1846,14,1847;1847,1,1846;1847,14,1
1836,1,1846;1846,1,1847;1847,1836,1846;1847,1,1836
14,28,1846;1846,28,1847;1847,14,1846;1847,28,14
28,14,1846;1846,14,1;1,28,1846;1,14,28
372,358,247;247,358,357;357,372,247;357,358,372
261,372,247;247,372,357;357,261,247;357,372,261
261,262,247;247,262,372;372,261,247;372,262,261
262,373,247;247,373,372;372,262,247;372,373,262
373,358,247;247,358,372;372,373,247;372,358,373
246,261,247;247,261,357;357,246,247;357,261,246
131,132,247;247,132,147;147,131,247;147,132,131
262,261,247;247,261,147;147,262,247;147,261,262
261,146,247;247,146,147;147,261,247;147,146,261
261,246,247;247,246,131;131,261,247;131,246,261
146,261,247;247,261,131;131,146,247;131,261,146
146,131,247;247,131,147;147,146,247;147,131,146
263,248,247;247,248,359;359,263,247;359,248,263
373,374,247;247,374,358;358,373,247;358,374,373
358,374,247;247,374,359;359,358,247;359,374,358
374,263,247;247,263,359;359,374,247;359,263,374
374,262,247;247,262,263;263,374,247;263,262,374
373,262,247;247,262,374;374,373,247;374,262,373
263,262,247;247,262,147;147,263,247;147,262,263
148,248,247;247,248,263;263,148,247;263,248,148
132,148,247;247,148,147;147,132,247;147,148,132
148,263,247;247,263,147;147,148,247;147,263,148
148,133,247;247,133,248;248,148,247;248,133,148
133,148,247;247,148,132;132,133,247;132,148,133
120,6,20;20,6,19;19,120,20;19,6,120
131,120,20;20,120,19;19,131,20;19,120,131
120,131,20;20,131,132;132,120,20;132,131,120
121,120,20;20,120,132;132,121,20;132,120,121
121,6,20;20,6,120;120,121,20;120,6,121
121,7,20;20,7,6;6,121,20;6,7,121
6,1840,20;20,1840,19;19,6,20;19,1840,6
1840,1841,20;20,1841,1853;1853,1840,20;1853,1841,1840
6,1841,20;20,1841,1840;1840,6,20;1840,1841,6
1852,1840,20;20,1840,1853;1853,1852,20;1853,1840,1852
1840,1852,20;20,1852,19;19,1840,20;19,1852,1840
7,1841,20;20,1841,6;6,7,20;6,1841,7
146,34,20;20,34,147;147,146,20;147,34,146
132,131,20;20,131,147;147,132,20;147,131,132
34,131,20;20,131,19;19,34,20;19,131,34
34,35,20;20,35,147;147,34,20;147,35,34
131,146,20;20,146,147;147,131,20;147,146,131
34,146,20;20,146,131;131,34,20;131,146,34
1868,1867,20;20,1867,1853;1853,1868,20;1853,1867,1868
1868,35,20;20,35,1867;1867,1868,20;1867,35,1868
35,34,20;20,34,1867;1867,35,20;1867,34,35
1852,1867,20;20,1867,19;19,1852,20;19,1867,1852
1867,34,20;20,34,19;19,1867,20;19,34,1867
1867,1852,20;20,1852,1853;1853,1867,20;1853,1852,1867
1869,1868,20;20,1868,1853;1853,1869,20;1853,1868,1869
1869,35,20;20,35,1868;1868,1869,20;1868,35,1869
21,36,20;20,36,1869;1869,21,20;1869,36,21
1854,21,20;20,21,1869;1869,1854,20;1869,21,1854
1854,1869,20;20,1869,1853;1853,1854,20;1853,1869,1854
1869,36,20;20,36,35;35,1869,20;35,36,1869
35,148,20;20,148,147;147,35,20;147,148,35
36,148,20;20,148,35;35,36,20;35,148,36
148,133,20;20,133,132;132,148,20;132,133,148
148,132,20;20,132,147;147,148,20;147,132,148
148,36,20;20,36,21;21,148,20;21,36,148
133,148,20;20,148,21;21,133,20;21,148,133
574,588,575;575,588,705;705,574,575;705,588,574
588,589,575;575,589,705;705,588,575;705,589,588
589,706,575;575,706,705;705,589,575;705,706,589
706,693,575;575,693,705;705,706,575;705,693,706
692,574,575;575,574,705;705,692,575;705,574,692
693,692,575;575,692,705;705,693,575;705,692,693
692,693,575;575,693,2043;2043,692,575;2043,693,692
574,692,575;575,692,2043;2043,574,575;2043,692,574
606,620,723;723,620,619;619,606,723;619,620,606
619,620,723;723,620,735;735,619,723;735,620,619
722,619,723;723,619,735;735,722,723;735,619,722
722,605,723;723,605,619;619,722,723;619,605,722
605,606,723;723,606,619;619,605,723;619,606,605
620,736,723;723,736,735;735,620,723;735,736,620
849,834,723;723,834,735;735,849,723;735,834,849
849,850,723;723,850,834;834,849,723;834,850,849
834,722,723;723,722,735;735,834,723;735,722,834
850,849,723;723,849,735;735,850,723;735,849,850
736,850,723;723,850,735;735,736,723;735,850,736
850,835,723;723,835,834;834,850,723;834,835,850
1194,1312,1195;1195,1312,1179;1179,1194,1195;1179,1312,1194
1298,1312,1195;1195,1312,1313;1313,1298,1195;1313,1312,1298
1312,1297,1195;1195,1297,1179;1179,1312,1195;1179,1297,1312
1297,1298,1195;1195,1298,1179;1179,1297,1195;1179,1298,1297
1297,1312,1195;1195,1312,1298;1298,1297,1195;1298,1312,1297
1298,1180,1195;1195,1180,1179;1179,1298,1195;1179,1180,1298
1209,1210,1195;1195,1210,1326;1326,1209,1195;1326,1210,1209
1194,1209,1195;1195,1209,1326;1326,1194,1195;1326,1209,1194
1210,1327,1195;1195,1327,1326;1326,1210,1195;1326,1327,1210
1327,1313,1195;1195,1313,1326;1326,1327,1195;1326,1313,1327
1312,1194,1195;1195,1194,1326;1326,1312,1195;1326,1194,1312
1313,1312,1195;1195,1312,1326;1326,1313,1195;1326,1312,1313
1784,1444,1195;1195,1444,402;402,1784,1195;402,1444,1784
1444,1210,1195;1195,1210,402;402,1444,1195;402,1210,1444
291,1784,1195;1195,1784,402;402,291,1195;402,1784,291
1429,1313,1195;1195,1313,1444;1444,1429,1195;1444,1313,1429
291,66,1195;1195,66,1784;1784,291,1195;1784,66,291
1558,1543,1195;1195,1543,1444;1444,1558,1195;1444,1543,1558
1884,66,1195;1195,66,51;51,1884,1195;51,66,1884
178,66,1195;1195,66,291;291,178,1195;291,66,178
388,291,1195;1195,291,402;402,388,1195;402,291,388
1558,1672,1195;1195,1672,1657;1657,1558,1195;1657,1672,1558
1210,635,1195;1195,635,402;402,1210,1195;402,635,1210
504,388,1195;1195,388,402;402,504,1195;402,388,504
66,178,1195;1195,178,51;51,66,1195;51,178,66
388,277,1195;1195,277,291;291,388,1195;291,277,388
751,635,1195;1195,635,1210;1210,751,1195;1210,635,751
635,751,1195;1195,751,620;620,635,1195;620,751,635
1543,1429,1195;1195,1429,1444;1444,1543,1195;1444,1429,1543
66,1898,1195;1195,1898,1784;1784,66,1195;1784,1898,66
1884,1898,1195;1195,1898,66;66,1884,1195;66,1898,1884
1898,1884,1195;1195,1884,1784;1784,1898,1195;1784,1884,1898
277,178,1195;1195,178,291;291,277,1195;291,178,277
1884,1769,1195;1195,1769,1784;1784,1884,1195;1784,1769,1884
1769,1657,1195;1195,1657,1784;1784,1769,1195;1784,1657,1769
736,751,1195;1195,751,850;850,736,1195;850,751,736
1558,1657,1195;1195,1657,1543;1543,1558,1195;1543,1657,1558
1558,1444,1195;1195,1444,1784;1784,1558,1195;1784,1444,1558
1327,1210,1195;1195,1210,1444;1444,1327,1195;1444,1210,1327
1313,1327,1195;1195,1327,1444;1444,1313,1195;1444,1327,1313
865,983,1195;1195,983,850;850,865,1195;850,983,865
504,635,1195;1195,635,620;620,504,1195;620,635,504
751,736,1195;1195,736,620;620,751,1195;620,736,751
1657,1672,1195;1195,1672,1784;1784,1657,1195;1784,1672,1657
1672,1558,1195;1195,1558,1784;1784,1672,1195;1784,1558,1672
1096,751,1195;1195,751,1210;1210,1096,1195;1210,751,1096
178,163,1195;1195,163,51;51,178,1195;51,163,178
277,163,1195;1195,163,178;178,277,1195;178,163,277
1096,1082,1195;1195,1082,968;968,1096,1195;968,1082,1096
635,518,1195;1195,518,402;402,635,1195;402,518,635
518,504,1195;1195,504,402;402,518,1195;402,504,518
504,518,1195;1195,518,635;635,504,1195;635,518,504
1096,983,1195;1195,983,751;751,1096,1195;751,983,1096
983,1096,1195;1195,1096,968;968,983,1195;968,1096,983
850,983,1195;1195,983,968;968,850,1195;968,983,850
983,865,1195;1195,865,751;751,983,1195;751,865,983
751,865,1195;1195,865,850;850,751,1195;850,865,751
1210,1209,1195;1195,1209,1095;1095,1210,1195;1095,1209,1210
1209,1081,1195;1195,1081,1095;1095,1209,1195;1095,1081,1209
1194,1081,1195;1195,1081,1209;1209,1194,1195;1209,1081,1194
1096,1210,1195;1195,1210,1095;1095,1096,1195;1095,1210,1096
1081,1096,1195;1195,1096,1095;1095,1081,1195;1095,1096,1081
1082,1096,1195;1195,1096,1081;1081,1082,1195;1081,1096,1082
968,1081,1069;1069,1081,967;967,968,1069;967,1081,968
953,968,1069;1069,968,967;967,953,1069;967,968,953
1081,1068,1069;1069,1068,967;967,1081,1069;967,1068,1081
1068,952,1069;1069,952,967;967,1068,1069;967,952,1068
952,953,1069;1069,953,967;967,952,1069;967,953,952
1082,1081,1069;1069,1081,968;968,1082,1069;968,1081,1082
968,620,1069;1069,620,51;51,968,1069;51,620,968
1543,968,1069;1069,968,51;51,1543,1069;51,968,1543
1869,1884,1069;1069,1884,51;51,1869,1069;51,1884,1869
1429,1313,1069;1069,1313,1543;1543,1429,1069;1543,1313,1429
850,620,1069;1069,620,968;968,850,1069;968,620,850
1884,1543,1069;1069,1543,51;51,1884,1069;51,1543,1884
277,388,1069;1069,388,263;263,277,1069;263,388,277
620,388,1069;1069,388,51;51,620,1069;51,388,620
1429,1298,1069;1069,1298,1313;1313,1429,1069;1313,1298,1429
606,504,1069;1069,504,620;620,606,1069;620,504,606
1543,1313,1069;1069,1313,968;968,1543,1069;968,1313,1543
1884,1657,1069;1069,1657,1543;1543,1884,1069;1543,1657,1884
1543,1657,1069;1069,1657,1528;1528,1543,1069;1528,1657,1543
388,374,1069;1069,374,263;263,388,1069;263,374,388
953,850,1069;1069,850,968;968,953,1069;968,850,953
1429,1543,1069;1069,1543,1528;1528,1429,1069;1528,1543,1429
1754,1644,1069;1069,1644,1657;1657,1754,1069;1657,1644,1754
388,277,1069;1069,277,51;51,388,1069;51,277,388
1769,1657,1069;1069,1657,1884;1884,1769,1069;1884,1657,1769
1869,1769,1069;1069,1769,1884;1884,1869,1069;1884,1769,1869
148,163,1069;1069,163,277;277,148,1069;277,163,148
148,277,1069;1069,277,263;263,148,1069;263,277,148
1769,1754,1069;1069,1754,1657;1657,1769,1069;1657,1754,1769
1754,1769,1069;1069,1769,1869;1869,1754,1069;1869,1769,1754
1414,1298,1069;1069,1298,1429;1429,1414,1069;1429,1298,1414
504,374,1069;1069,374,388;388,504,1069;388,374,504
148,36,1069;1069,36,51;51,148,1069;51,36,148
504,388,1069;1069,388,620;620,504,1069;620,388,504
850,736,1069;1069,736,620;620,850,1069;620,736,850
736,606,1069;1069,606,620;620,736,1069;620,606,736
163,148,1069;1069,148,51;51,163,1069;51,148,163
277,163,1069;1069,163,51;51,277,1069;51,163,277
36,1869,1069;1069,1869,51;51,36,1069;51,1869,36
504,489,1069;1069,489,374;374,504,1069;374,489,504
489,504,1069;1069,504,606;606,489,1069;606,504,489
835,736,1069;1069,736,850;850,835,1069;850,736,835
835,723,1069;1069,723,736;736,835,1069;736,723,835
953,835,1069;1069,835,850;850,953,1069;850,835,953
1313,1082,1069;1069,1082,968;968,1313,1069;968,1082,1313
1414,1429,1069;1069,1429,1528;1528,1414,1069;1528,1429,1414
1657,1644,1069;1069,1644,1528;1528,1657,1069;1528,1644,1657
1298,1180,1069;1069,1180,1313;1313,1298,1069;1313,1180,1298
736,723,1069;1069,723,606;606,736,1069;606,723,736
1195,1082,1069;1069,1082,1313;1313,1195,1069;1313,1082,1195
1180,1195,1069;1069,1195,1313;1313,1180,1069;1313,1195,1180
1068,1081,1069;1069,1081,1179;1179,1068,1069;1179,1081,1068
1195,1180,1069;1069,1180,1194;1194,1195,1069;1194,1180,1195
1082,1194,1069;1069,1194,1081;1081,1082,1069;1081,1194,1082
1081,1194,1069;1069,1194,1179;1179,1081,1069;1179,1194,1081
1194,1180,1069;1069,1180,1179;1179,1194,1069;1179,1180,1194
1082,1195,1069;1069,1195,1194;1194,1082,1069;1194,1195,1082
1053,935,921;921,935,936;936,1053,921;936,935,1053
1052,1037,921;921,1037,935;935,1052,921;935,1037,1052
1052,1053,921;921,1053,1037;1037,1052,921;1037,1053,1052
1053,1052,921;921,1052,935;935,1053,921;935,1052,1053
1037,920,921;921,920,935;935,1037,921;935,920,1037
1053,1038,921;921,1038,1037;1037,1053,921;1037,1038,1053
818,819,921;921,819,936;936,818,921;936,819,818
935,806,921;921,806,818;818,935,921;818,806,935
806,819,921;921,819,818;818,806,921;818,819,806
935,818,921;921,818,936;936,935,921;936,818,935
920,806,921;921,806,935;935,920,921;935,806,920
806,807,921;921,807,819;819,806,921;819,807,806
920,1037,921;921,1037,2043;2043,920,921;2043,1037,920
1037,1038,921;921,1038,2043;2043,1037,921;2043,1038,1037
806,920,921;921,920,2043;2043,806,921;2043,920,806
807,806,921;921,806,2043;2043,807,921;2043,806,807
1053,1163,1149;1149,1163,1162;1162,1053,1149;1162,1163,1053
1162,1148,1149;1149,1148,1037;1037,1162,1149;1037,1148,1162
1053,1052,1149;1149,1052,1037;1037,1053,1149;1037,1052,1053
1052,1162,1149;1149,1162,1037;1037,1052,1149;1037,1162,1052
1052,1053,1149;1149,1053,1162;1162,1052,1149;1162,1053,1052
1038,1053,1149;1149,1053,1037;1037,1038,1149;1037,1053,1038
1163,1281,1149;1149,1281,1162;1162,1163,1149;1162,1281,1163
1280,1148,1149;1149,1148,1162;1162,1280,1149;1162,1148,1280
1267,1280,1149;1149,1280,1281;1281,1267,1149;1281,1280,1267
1281,1280,1149;1149,1280,1162;1162,1281,1149;1162,1280,1281
1266,1280,1149;1149,1280,1267;1267,1266,1149;1267,1280,1266
1280,1266,1149;1149,1266,1148;1148,1280,1149;1148,1266,1280
1164,1282,1149;1149,1282,1281;1281,1164,1149;1281,1282,1164
1282,1267,1149;1149,1267,1281;1281,1282,1149;1281,1267,1282
1163,1164,1149;1149,1164,1281;1281,1163,1149;1281,1164,1163
1150,1268,1149;1149,1268,1282;1282,1150,1149;1282,1268,1150
1150,1282,1149;1149,1282,1164;1164,1150,1149;1164,1282,1150
1282,1268,1149;1149,1268,1267;1267,1282,1149;1267,1268,1282
1037,1148,1149;1149,1148,2043;2043,1037,1149;2043,1148,1037
1038,1037,1149;1149,1037,2043;2043,1038,1149;2043,1037,1038
1148,1266,1149;1149,1266,2043;2043,1148,1149;2043,1266,1148
1266,1267,1149;1149,1267,2043;2043,1266,1149;2043,1267,1266
1267,1268,1149;1149,1268,2043;2043,1267,1149;2043,1268,1267
1268,1150,1149;1149,1150,2043;2043,1268,1149;2043,1150,1268
921,1038,1039;1039,1038,2043;2043,921,1039;2043,1038,921
922,921,1039;1039,921,2043;2043,922,1039;2043,921,922
1038,1149,1039;1039,1149,2043;2043,1038,1039;2043,1149,1038
1149,1150,1039;1039,1150,2043;2043,1149,1039;2043,1150,1149
1151,1040,1039;1039,1040,2043;2043,1151,1039;2043,1040,1151
1150,1151,1039;1039,1151,2043;2043,1150,1039;2043,1151,1150
1054,1053,1039;1039,1053,936;936,1054,1039;936,1053,1054
937,1054,1039;1039,1054,936;936,937,1039;936,1054,937
922,937,1039;1039,937,936;936,922,1039;936,937,922
1053,1038,1039;1039,1038,936;936,1053,1039;936,1038,1053
921,922,1039;1039,922,936;936,921,1039;936,922,921
1038,921,1039;1039,921,936;936,1038,1039;936,921,1038
1164,1053,1039;1039,1053,1054;1054,1164,1039;1054,1053,1164
1150,1163,1039;1039,1163,1164;1164,1150,1039;1164,1163,1150
1164,1163,1039;1039,1163,1053;1053,1164,1039;1053,1163,1164
1163,1038,1039;1039,1038,1053;1053,1163,1039;1053,1038,1163
1149,1038,1039;1039,1038,1163;1163,1149,1039;1163,1038,1149
1150,1149,1039;1039,1149,1163;1163,1150,1039;1163,1149,1150
807,921,808;808,921,2043;2043,807,808;2043,921,807
921,922,808;808,922,2043;2043,921,808;2043,922,921
819,820,808;808,820,936;936,819,808;936,820,819
937,922,808;808,922,936;936,937,808;936,922,937
820,937,808;808,937,936;936,820,808;936,937,820
807,819,808;808,819,936;936,807,808;936,819,807
922,921,808;808,921,936;936,922,808;936,921,922
921,807,808;808,807,936;936,921,808;936,807,921
1282,1164,1165;1165,1164,1179;1179,1282,1165;1179,1164,1282
1282,1298,1165;1165,1298,1283;1283,1282,1165;1283,1298,1282
1297,1282,1165;1165,1282,1179;1179,1297,1165;1179,1282,1297
1298,1297,1165;1165,1297,1179;1179,1298,1165;1179,1297,1298
1282,1297,1165;1165,1297,1298;1298,1282,1165;1298,1297,1282
1180,1298,1165;1165,1298,1179;1179,1180,1165;1179,1298,1180
934,933,804;804,933,816;816,934,804;816,933,934
919,933,804;804,933,934;934,919,804;934,933,919
817,919,804;804,919,934;934,817,804;934,919,817
817,934,804;804,934,816;816,817,804;816,934,817
805,919,804;804,919,817;817,805,804;817,919,805
919,918,804;804,918,933;933,919,804;933,918,919
703,704,804;804,704,816;816,703,804;816,704,703
703,691,804;804,691,704;704,703,804;704,691,703
691,817,804;804,817,704;704,691,804;704,817,691
690,691,804;804,691,703;703,690,804;703,691,690
704,817,804;804,817,816;816,704,804;816,817,704
691,805,804;804,805,817;817,691,804;817,805,691
919,805,804;804,805,2043;2043,919,804;2043,805,919
918,919,804;804,919,2043;2043,918,804;2043,919,918
691,690,804;804,690,2043;2043,691,804;2043,690,691
805,691,804;804,691,2043;2043,805,804;2043,691,805
827,828,945;945,828,841;841,827,945;841,828,827
944,827,945;945,827,841;841,944,945;841,827,944
841,828,945;945,828,842;842,841,945;842,828,841
959,944,945;945,944,841;841,959,945;841,944,959
959,841,945;945,841,842;842,959,945;842,841,959
960,959,945;945,959,842;842,960,945;842,959,960
828,829,945;945,829,842;842,828,945;842,829,828
829,946,945;945,946,842;842,829,945;842,946,829
931,946,945;945,946,829;829,931,945;829,946,931
814,829,945;945,829,828;828,814,945;828,829,814
814,931,945;945,931,829;829,814,945;829,931,814
946,960,945;945,960,842;842,946,945;842,960,946
931,814,945;945,814,803;803,931,945;803,814,931
803,814,945;945,814,828;828,803,945;828,814,803
916,931,945;945,931,803;803,916,945;803,931,916
813,803,945;945,803,828;828,813,945;828,803,813
813,916,945;945,916,803;803,813,945;803,916,813
813,930,945;945,930,916;916,813,945;916,930,813
828,827,945;945,827,812;812,828,945;812,827,828
827,944,945;945,944,812;812,827,945;812,944,827
813,828,945;945,828,812;812,813,945;812,828,813
944,929,945;945,929,812;812,944,945;812,929,944
929,813,945;945,813,812;812,929,945;812,813,929
929,930,945;945,930,813;813,929,945;813,930,929
1150,1268,1269;1269,1268,2043;2043,1150,1269;2043,1268,1150
1151,1150,1269;1269,1150,2043;2043,1151,1269;2043,1150,1151
1268,1383,1269;1269,1383,2043;2043,1268,1269;2043,1383,1268
1383,1384,1269;1269,1384,2043;2043,1383,1269;2043,1384,1383
1282,1164,1269;1269,1164,1283;1283,1282,1269;1283,1164,1282
1164,1165,1269;1269,1165,1283;1283,1164,1269;1283,1165,1164
1282,1150,1269;1269,1150,1164;1164,1282,1269;1164,1150,1282
1150,1151,1269;1269,1151,1164;1164,1150,1269;1164,1151,1150
1268,1150,1269;1269,1150,1282;1282,1268,1269;1282,1150,1268
1151,1165,1269;1269,1165,1164;1164,1151,1269;1164,1165,1151
1383,1282,1269;1269,1282,1398;1398,1383,1269;1398,1282,1383
1282,1283,1269;1269,1283,1398;1398,1282,1269;1398,1283,1282
1384,1383,1269;1269,1383,1398;1398,1384,1269;1398,1383,1384
1268,1282,1269;1269,1282,1383;1383,1268,1269;1383,1282,1268
1283,1399,1269;1269,1399,1398;1398,1283,1269;1398,1399,1283
1399,1384,1269;1269,1384,1398;1398,1399,1269;1398,1384,1399
1386,1517,1977;1977,1517,1401;1401,1386,1977;1401,1517,1386
1385,1386,1977;1977,1386,1401;1401,1385,1977;1401,1386,1385
1386,1504,1977;1977,1504,1517;1517,1386,1977;1517,1504,1386
1517,1516,1977;1977,1516,1401;1401,1517,1977;1401,1516,1517
1516,1400,1977;1977,1400,1401;1401,1516,1977;1401,1400,1516
1400,1385,1977;1977,1385,1401;1401,1400,1977;1401,1385,1400
709,1632,1977;1977,1632,249;249,709,1977;249,1632,709
696,2003,1977;1977,2003,822;822,696,1977;822,2003,696
134,123,1977;1977,123,249;249,134,1977;249,123,134
709,1284,1977;1977,1284,1632;1632,709,1977;1632,1284,709
9,22,1977;1977,22,1843;1843,9,1977;1843,22,9
360,2022,1977;1977,2022,475;475,360,1977;475,2022,360
822,1284,1977;1977,1284,709;709,822,1977;709,1284,822
1166,1056,1977;1977,1056,1041;1041,1166,1977;1041,1056,1166
696,822,1977;1977,822,709;709,696,1977;709,822,696
123,234,1977;1977,234,249;249,123,1977;249,234,123
1056,939,1977;1977,939,924;924,1056,1977;924,939,1056
475,709,1977;1977,709,249;249,475,1977;249,709,475
1632,22,1977;1977,22,249;249,1632,1977;249,22,1632
822,1056,1977;1977,1056,1284;1284,822,1977;1284,1056,822
1041,1056,1977;1977,1056,924;924,1041,1977;924,1056,1041
1284,1516,1977;1977,1516,1632;1632,1284,1977;1632,1516,1284
822,2003,1977;1977,2003,924;924,822,1977;924,2003,822
592,696,1977;1977,696,709;709,592,1977;709,696,592
475,592,1977;1977,592,709;709,475,1977;709,592,475
22,134,1977;1977,134,249;249,22,1977;249,134,22
134,22,1977;1977,22,123;123,134,1977;123,22,134
1740,22,1977;1977,22,1632;1632,1740,1977;1632,22,1740
22,9,1977;1977,9,123;123,22,1977;123,9,22
939,1056,1977;1977,1056,822;822,939,1977;822,1056,939
939,822,1977;1977,822,924;924,939,1977;924,822,939
234,2022,1977;1977,2022,249;249,234,1977;249,2022,234
1400,1516,1977;1977,1516,1284;1284,1400,1977;1284,1516,1400
1400,1284,1977;1977,1284,1385;1385,1400,1977;1385,1284,1400
360,475,1977;1977,475,249;249,360,1977;249,475,360
2022,360,1977;1977,360,249;249,2022,1977;249,360,2022
1284,1270,1977;1977,1270,1385;1385,1284,1977;1385,1270,1284
1727,1740,1977;1977,1740,1632;1632,1727,1977;1632,1740,1727
1740,1727,1977;1977,1727,1843;1843,1740,1977;1843,1727,1740
2022,462,1977;1977,462,475;475,2022,1977;475,462,2022
462,592,1977;1977,592,475;475,462,1977;475,592,462
1166,1152,1977;1977,1152,1270;1270,1166,1977;1270,1152,1166
462,577,1977;1977,577,592;592,462,1977;592,577,462
1166,1270,1977;1977,1270,1284;1284,1166,1977;1284,1270,1166
1056,1166,1977;1977,1166,1284;1284,1056,1977;1284,1166,1056
22,1855,1977;1977,1855,1843;1843,22,1977;1843,1855,22
